COMUNA;TELEFONO;VIVIENDA;PARED;PISO;ENERGIA;ALCANTA;GAS;BASURA;ACUEDUC;ESTRATO;ELIMBASURA;THOGAR;TENEVIV;USOSANI;USANITAR;DUCHA;AGUA;LLEGA;SUMINIS;PREPARAN;COCINA;COCINAN;ALUMBRA;USOTELE;NEVERA;LAVADORA;TVCOLOR;TVCABLE;CALENTA;HORNO;AIRE;COMPUTADOR;MOTO;AUTO1;SEXO;FECHANTO;PARENTES;ESTCIVIL;CONYUVIVE;DISCAPA;CARNET;EMBARAZA;ASISTE;TIPOESTA;GRADO;NIVEL;INGRESOS;PERCIBE;PUNTAJE
1;1;2;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;1;2;1;1;2;1;2;1;2;2;2;2;2;2;2;2;13/07/1966;3;5;0;0;4;1;2;0;5;2;200000;1;25.99
1;1;2;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;1;2;1;1;2;1;2;1;2;2;2;2;2;2;2;2;29/11/1986;4;5;0;0;4;2;2;0;6;2;0;2;25.99
1;1;2;1;2;1;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;2;31/03/1988;1;5;0;0;4;2;2;0;6;2;0;1;14.51
1;1;2;1;2;1;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;2;12/11/1994;6;5;0;0;0;2;1;4;4;2;0;2;14.51
1;2;1;5;4;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;1;2;2;2;2;2;2;2;2;2;1;26/05/1943;1;2;5;0;4;2;2;0;4;1;0;2;3.96
1;2;1;5;4;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;1;2;2;2;2;2;2;2;2;2;1;16/08/1997;4;5;0;0;4;2;2;0;0;0;0;2;3.96
1;2;1;5;4;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;1;2;2;2;2;2;2;2;2;2;2;24/06/1996;4;5;0;0;4;2;2;0;0;0;0;2;3.96
1;2;1;5;4;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;1;2;2;2;2;2;2;2;2;2;1;17/08/2002;4;5;0;0;4;2;2;0;0;0;0;2;3.96
1;2;1;5;4;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;1;2;2;2;2;2;2;2;2;2;2;17/05/1945;2;2;1;0;4;1;2;0;0;0;0;2;3.96
1;2;1;1;3;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;0;1;2;1;2;2;2;2;2;2;2;1;28/06/1961;1;1;2;0;3;2;2;0;6;2;496900;1;33.53
1;2;1;1;3;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;0;1;2;1;2;2;2;2;2;2;2;2;10/11/1969;2;1;1;0;3;1;2;0;1;1;0;2;33.53
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;19/11/1934;1;2;2;0;0;2;2;0;0;0;0;2;27.07
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;3/12/1935;2;2;1;0;4;1;2;0;0;0;0;2;27.07
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;15/01/1963;3;5;0;0;4;2;2;0;0;0;497000;1;27.07
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;20/10/1989;4;5;0;0;0;2;2;0;0;0;0;2;27.07
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;8/01/1972;1;4;0;0;4;1;2;0;6;2;497000;1;33.21
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;5/07/1990;3;5;0;0;4;2;2;0;6;2;497000;1;33.21
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;15/03/1992;3;5;0;0;4;2;2;0;2;2;0;2;33.21
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;9/04/1996;3;5;0;0;4;2;1;4;5;1;0;2;33.21
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;22/06/2007;4;5;0;0;4;2;2;0;0;0;0;2;33.21
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;13/08/1994;3;5;0;0;4;2;1;4;4;2;0;2;33.21
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;10/06/1959;1;2;2;0;1;2;2;0;4;2;800000;1;62.13
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;16/05/1963;2;2;1;0;1;1;2;0;6;2;0;2;62.13
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;15/01/1982;3;5;0;0;1;2;2;0;6;2;600000;1;62.13
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;27/07/1960;1;1;0;0;0;1;2;0;6;2;0;2;47.06
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;15/11/1986;3;4;0;0;0;1;2;0;6;2;0;2;47.06
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;23/10/2004;3;5;0;0;0;2;1;2;0;0;0;2;47.06
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;7/06/2009;4;5;0;0;3;2;2;0;0;0;0;2;47.06
1;2;2;1;2;1;1;2;1;1;1;1;1;4;2;1;1;1;1;1;2;2;3;1;0;2;2;2;2;2;2;2;2;2;2;1;16/06/1967;1;2;0;0;4;2;2;0;4;1;0;2;25.77
1;1;1;4;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;16/08/1971;1;2;0;0;4;1;2;0;5;1;80000;1;18.74
1;1;1;4;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;1/06/1990;3;5;0;0;4;2;1;4;4;2;0;2;18.74
1;1;1;4;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;3/11/2012;3;5;0;0;0;2;2;0;0;0;0;2;18.74
1;1;1;5;4;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;17/12/1942;1;1;2;0;0;2;2;0;6;2;100000;1;20.2
1;1;1;5;4;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;10/03/1954;2;1;1;0;4;1;2;0;2;1;100000;1;20.2
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;26/10/1988;1;1;2;0;4;2;2;0;6;2;497000;1;47.88
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;20/04/1987;2;1;1;0;4;1;2;0;6;2;0;2;47.88
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;3/05/2009;3;5;0;0;4;2;2;0;0;0;0;2;47.88
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;0;1;2;1;2;2;2;2;2;2;2;2;2/07/1958;1;2;0;0;3;1;2;0;0;0;60000;1;44.48
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;14/11/1961;1;5;0;0;0;1;2;0;5;2;100000;1;57.37
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;9/05/1986;3;5;0;0;0;2;1;4;6;2;0;2;57.37
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;23/02/1978;1;3;0;0;3;1;2;0;6;2;0;2;36.96
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;12/12/1996;3;5;0;0;3;2;1;4;1;2;0;2;36.96
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;28/11/2004;3;5;0;0;3;2;1;2;0;0;0;2;36.96
1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;1;2;2;2;13/05/1971;1;5;0;0;4;1;2;0;3;1;0;2;44.57
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;12/12/1961;1;4;0;0;3;2;2;0;6;2;496900;1;27.95
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;17/07/1990;3;5;0;0;3;1;2;0;6;2;0;2;27.95
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;24/10/1992;3;5;0;0;3;2;1;4;6;2;0;2;27.95
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;25/07/2008;4;5;0;0;3;2;2;0;0;0;0;2;27.95
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;21/06/2015;4;5;0;0;0;2;2;0;0;0;0;2;27.95
1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;2;19/09/1972;1;2;0;0;4;1;2;0;2;1;100000;1;11.97
1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;2;29/11/1990;3;5;0;0;0;1;2;0;1;1;180000;1;11.97
1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;1;8/09/1994;3;5;0;0;4;2;2;0;3;1;0;2;11.97
1;2;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;1;3;1;0;1;1;1;2;2;2;2;2;2;2;1;30/06/1985;1;1;2;0;4;2;2;0;5;1;480000;1;38.83
1;2;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;1;3;1;0;1;1;1;2;2;2;2;2;2;2;2;10/04/1987;2;1;1;0;4;1;2;0;3;1;0;2;38.83
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;9/09/1953;1;2;2;0;4;2;2;0;2;1;400000;1;38.03
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;29/05/1957;2;2;1;0;4;1;2;0;0;0;0;2;38.03
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;19/06/1999;3;5;0;0;4;2;1;4;2;1;0;2;38.03
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;15/01/1978;3;1;0;0;0;2;2;0;2;1;0;2;38.03
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;5;0;0;1;1;3;1;1;1;2;1;1;2;1;2;2;2;2;1;19/11/1970;1;1;2;0;3;2;2;0;2;2;496900;1;53.41
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;5;0;0;1;1;3;1;1;1;2;1;1;2;1;2;2;2;2;2;3/04/1960;2;1;1;0;3;1;2;0;4;1;0;2;53.41
1;1;1;2;3;1;1;2;1;1;2;1;1;3;1;1;1;5;0;0;2;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;23/07/1967;1;5;0;0;4;1;2;0;6;2;496900;1;32.16
1;1;1;2;3;1;1;2;1;1;2;1;1;3;1;1;1;5;0;0;2;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;25/08/1989;3;5;0;0;4;2;1;4;5;2;0;2;32.16
1;1;1;2;3;1;1;2;1;1;2;1;1;3;1;1;1;5;0;0;2;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;1/04/1998;3;5;0;0;3;2;1;4;4;1;17000;1;32.16
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;4/12/1968;1;2;2;0;2;2;2;0;1;2;0;2;42.26
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2/10/1966;2;2;1;0;3;1;2;0;3;1;350000;1;42.26
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;13/05/1998;3;5;0;0;3;2;1;4;4;1;0;2;42.26
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;2;1;2;2;2;2;2;2;29/06/1968;1;5;0;0;3;1;2;0;5;1;0;1;34.09
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;2;1;2;2;2;2;2;2;10/10/1991;3;5;0;0;3;2;1;5;5;2;0;2;34.09
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;2;1;2;2;2;2;2;2;12/01/2012;4;5;0;0;0;2;2;0;0;0;0;2;34.09
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;2;1;2;2;2;2;2;2;11/03/1971;6;5;0;7;0;1;2;0;0;0;0;2;34.09
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;2;1;2;2;2;2;2;1;2/03/1999;11;5;0;0;0;2;2;0;5;2;0;2;34.09
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;2/11/1974;1;1;2;0;3;2;2;0;5;1;496900;1;20.48
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;21/10/1973;2;1;1;0;3;1;2;0;0;0;60000;1;20.48
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;8/06/1997;3;5;0;7;3;2;1;4;0;0;0;2;20.48
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;18/09/1999;3;5;0;0;3;2;1;4;4;1;0;2;20.48
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;30/11/2014;4;5;0;0;0;2;2;0;0;0;0;2;20.48
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;4/09/2016;4;5;0;0;0;2;2;0;0;0;0;2;20.48
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;16/07/1963;1;4;0;0;0;2;2;0;2;1;350000;1;44.65
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;17/07/1986;1;5;0;0;4;1;2;0;6;2;0;1;48.14
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;8/02/2006;3;5;0;0;4;2;1;1;0;0;0;2;48.14
1;1;2;2;3;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;2;2;3;1;1;2;2;1;1;2;2;2;2;2;2;1;28/04/1952;1;4;0;0;4;2;2;0;1;2;496900;1;8.19
1;1;2;2;3;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;2;2;3;1;1;2;2;1;1;2;2;2;2;2;2;2;27/01/1985;3;5;0;0;4;1;2;0;5;2;100000;1;8.19
1;1;2;2;3;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;2;2;3;1;1;2;2;1;1;2;2;2;2;2;2;2;2/01/1988;3;3;0;0;4;1;2;0;6;2;0;2;8.19
1;1;2;2;3;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;2;2;3;1;1;2;2;1;1;2;2;2;2;2;2;2;5/07/2002;4;5;0;4;2;2;1;4;0;0;0;2;8.19
1;1;2;2;3;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;2;2;3;1;1;2;2;1;1;2;2;2;2;2;2;2;22/02/2009;4;5;0;0;4;2;2;0;0;0;0;2;8.19
1;1;2;2;3;1;1;2;1;1;1;1;1;3;2;1;1;1;1;1;2;2;3;1;1;2;2;1;1;2;2;2;2;2;2;1;15/08/2009;4;5;0;0;4;2;2;0;0;0;0;2;8.19
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;12/01/1957;1;5;0;0;4;1;2;0;1;1;250000;1;27.67
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;6/03/1988;3;5;0;0;4;2;2;0;5;1;0;2;27.67
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;6/06/1989;3;5;0;0;4;2;2;0;5;2;0;2;27.67
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;20/11/1994;3;5;0;0;4;2;1;4;1;2;0;2;27.67
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;14/05/2000;3;5;0;0;4;2;1;4;0;0;0;2;27.67
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;25/11/1996;3;5;0;0;4;2;1;4;5;1;0;2;27.67
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;16/06/2001;3;5;0;0;4;2;1;4;1;1;0;2;27.67
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;8/12/2004;3;5;0;0;4;2;1;2;0;0;0;2;27.67
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;7/05/2006;3;5;0;0;4;2;1;2;0;0;0;2;27.67
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;4/01/2004;3;5;0;0;4;2;1;4;0;0;0;2;27.67
1;2;1;2;3;1;2;2;1;2;1;1;1;3;1;1;2;5;0;0;1;1;1;1;0;1;2;1;1;2;2;2;2;2;2;2;11/10/1988;1;2;2;0;4;1;2;0;6;2;0;2;24.8
1;2;1;2;3;1;2;2;1;2;1;1;1;3;1;1;2;5;0;0;1;1;1;1;0;1;2;1;1;2;2;2;2;2;2;1;3/11/1984;2;2;1;0;4;2;2;0;4;2;496900;1;24.8
1;2;1;2;3;1;2;2;1;2;1;1;1;3;1;1;2;5;0;0;1;1;1;1;0;1;2;1;1;2;2;2;2;2;2;1;20/11/2009;3;5;0;0;0;2;2;0;0;0;0;2;24.8
1;2;1;2;3;1;2;2;1;2;1;1;1;3;1;1;2;5;0;0;1;1;1;1;0;1;2;1;1;2;2;2;2;2;2;2;14/04/2014;3;5;0;0;0;2;2;0;0;0;0;2;24.8
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;1;22/11/1958;1;1;2;0;1;2;2;0;3;2;496900;1;51.49
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;8/04/1962;2;1;1;0;1;1;2;0;2;2;200000;1;51.49
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;1;22/04/1991;3;5;0;0;4;2;1;4;6;2;0;2;51.49
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;1;10/12/1994;3;5;0;0;1;2;1;4;4;2;15000;1;51.49
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;1;28/12/1997;3;5;0;0;1;2;1;4;5;1;15000;1;51.49
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;1;5/05/2003;3;5;0;0;1;2;1;4;0;0;15000;1;51.49
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;8/03/1978;1;1;0;0;1;1;2;0;6;2;0;2;45.85
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;19/02/1998;3;5;0;0;1;2;1;4;5;1;0;2;45.85
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;5/10/1962;1;1;2;0;1;2;2;0;3;2;496900;1;21.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;30/08/1975;2;1;1;0;1;1;2;0;5;1;140000;1;21.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;21/02/1990;3;5;0;0;4;1;2;0;1;2;0;1;21.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;25/10/1993;3;5;0;0;1;2;1;4;3;2;0;2;21.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;22/12/1995;3;5;0;0;1;2;1;4;1;2;0;2;21.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;16/12/1998;3;5;0;0;1;2;1;4;4;1;0;2;21.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;31/01/2001;3;5;0;0;1;2;1;4;2;1;0;2;21.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;4/02/2005;3;5;0;0;1;2;2;0;0;0;0;2;21.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;6/06/2012;4;5;0;0;0;2;2;0;0;0;0;2;21.14
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;1;1;1;7/11/1973;1;1;2;0;1;2;2;0;6;2;496900;1;48.21
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;1;1;2;18/05/1976;2;1;1;0;1;1;1;6;6;2;0;2;48.21
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;1;1;2;21/05/1994;3;5;0;0;1;2;1;4;2;2;15500;1;48.21
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;1;1;1;1/12/1997;3;5;0;0;1;2;1;4;5;1;15500;1;48.21
1;1;1;1;3;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;29/05/1984;1;1;2;0;4;1;2;0;6;2;0;1;18.62
1;1;1;1;3;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;13/04/1983;2;1;1;0;4;2;2;0;5;1;0;2;18.62
1;1;1;1;3;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;25/03/2006;3;5;0;0;4;2;1;1;0;0;50000;1;18.62
1;1;1;1;3;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;28/06/1990;6;5;0;0;4;1;2;0;6;2;0;2;18.62
1;1;1;1;3;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;16/02/2009;11;5;0;0;4;2;2;0;0;0;0;2;18.62
1;1;1;1;3;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;12/08/2013;11;5;0;0;0;2;2;0;0;0;0;2;18.62
